## TICID  specnumax  specnumaxerr gaianumax  gaianumaxerr 
   261205062	   34.794991	   2.680818	   47.029028	   80.123095
   261237169	   28.591772	   5.206394	   60.418951	   107.351794
   261239699	   117.881098	   15.022950	   147.980300	   255.912879
   261239622	   46.078617	   6.111015	   77.639695	   135.791418
   261204977	   2.052682	   0.300663	   1.853675	   3.149604
   261204944	   11.807609	   1.700600	   12.708731	   23.556737
   261204899	   29.953962	   2.535344	   48.164393	   83.999100
   261154684	   34.749415	   3.265740	   48.687034	   80.142833
   261154649	   35.068798	   3.776403	   46.465868	   75.701712
   261157133	   91.278422	   14.424337	   193.312960	   307.170323
   392013866	   32.582942	   2.772504	   30.570564	   47.669114
   261156979	   15.419539	   3.185237	   13.024660	   20.964773
   141527059	   21.265628	   2.962151	   33.346455	   62.211992
   370233978	   5.415675	   0.808291	   2.280454	   4.320362
   370233909	   9.367467	   1.275316	   14.041752	   22.403471
   364589098	   34.027280	   3.531248	   35.968839	   69.897374
   141436299	   199.058005	   28.519784	   308.987727	   544.002449
   261104875	   25.672742	   3.183876	   47.937887	   77.978465
   261104858	   30.779904	   2.502817	   54.244905	   110.046529
   261107108	   9.294590	   1.249116	   6.627035	   10.830027
   261107111	   87.695995	   13.102376	   145.684477	   275.916521
   261104798	   74.390729	   11.762066	   90.608242	   165.261607
   261087615	   1.977235	   0.268540	   1.307782	   2.404623
   261135736	   125.255582	   19.308929	   171.939637	   306.627687
   261135728	   83.983907	   12.783883	   84.038451	   150.078160
   261104762	   12.687189	   1.765276	   19.222570	   36.265807
   141413754	   32.139874	   2.045151	   45.229999	   86.141543
   141268008	   5.695837	   1.149810	   10.898796	   21.990371
   407632756	   2.052987	   0.302622	   1.933958	   3.996060
   407632829	   29.416227	   2.809127	   38.180692	   71.829376
   141333573	   281.692166	   49.071186	   907.993596	   1838.928807
   141333605	   33.328301	   2.493768	   29.926723	   51.207892
   141333640	   4.616404	   0.654071	   4.846835	   8.179764
   141333668	   422.538415	   59.015094	   609.761994	   1122.656064
   141280602	   23.703403	   1.571724	   24.291735	   52.032416
   141280579	   214.323307	   32.663153	   442.181546	   744.154315
   141280802	   50.084667	   6.238611	   68.050438	   124.227053
